x,y,species cloglog values
318.0,318.0,0.3579377
319.0,319.0,0.0040639434
320.0,320.0,0.051399905
321.0,321.0,0.14202376
322.0,322.0,0.2510198
323.0,323.0,0.38535595
324.0,324.0,0.0022579816
325.0,325.0,0.0063311066
326.0,326.0,0.4229797
327.0,327.0,0.42196745
328.0,328.0,0.063732594
329.0,329.0,0.24464852
330.0,330.0,0.013889365
331.0,331.0,0.40501514
332.0,332.0,0.58248633
333.0,333.0,0.22079985
334.0,334.0,0.48890305
335.0,335.0,0.33581087
336.0,336.0,0.00987493
337.0,337.0,0.15654418
338.0,338.0,0.008025595
339.0,339.0,0.28162104
340.0,340.0,0.57902235
341.0,341.0,0.002745723
342.0,342.0,0.04758374
343.0,343.0,0.57988447
344.0,344.0,0.0044535245
345.0,345.0,0.23739068
346.0,346.0,0.48199934
347.0,347.0,0.007938855
348.0,348.0,0.6180623
349.0,349.0,0.44513232
350.0,350.0,0.28059435
351.0,351.0,0.003614899
352.0,352.0,0.32005367
353.0,353.0,0.0015044278
354.0,354.0,0.15371077
355.0,355.0,0.44413897
356.0,356.0,0.0032577242
357.0,357.0,0.019919246
358.0,358.0,0.052231386
359.0,359.0,0.0034717335
360.0,360.0,0.010600585
361.0,361.0,0.0062750396
362.0,362.0,0.7467615
363.0,363.0,0.4384833
364.0,364.0,0.39964616
365.0,365.0,0.32831457
366.0,366.0,0.63604736
367.0,367.0,0.59777755
368.0,368.0,0.016676564
369.0,369.0,0.010341347
370.0,370.0,0.27926067
371.0,371.0,0.55964816
372.0,372.0,0.00304185
373.0,373.0,0.35563698
374.0,374.0,0.19316155
375.0,375.0,0.16691482
376.0,376.0,0.0019875192
377.0,377.0,0.0031477872
378.0,378.0,0.18480518
379.0,379.0,0.0040418864
380.0,380.0,0.35930535
381.0,381.0,0.67159724
382.0,382.0,0.0011576804
383.0,383.0,0.006086069
384.0,384.0,0.0033121863
385.0,385.0,0.0027976981
386.0,386.0,0.06381518
387.0,387.0,0.0017134409
388.0,388.0,0.006751384
389.0,389.0,0.0026404285
390.0,390.0,0.0059039206
391.0,391.0,0.066352904
392.0,392.0,0.033408638
393.0,393.0,0.051381275
394.0,394.0,0.01758402
395.0,395.0,0.01658447
396.0,396.0,0.3924256
397.0,397.0,0.0026553038
398.0,398.0,0.6185842
399.0,399.0,0.20010225
400.0,400.0,0.016887413
401.0,401.0,0.005605289
402.0,402.0,0.15274203
403.0,403.0,0.0030512032
404.0,404.0,0.006024543
405.0,405.0,0.005325271
406.0,406.0,0.093350634
407.0,407.0,0.0024617463
408.0,408.0,0.0040868283
409.0,409.0,0.0071829814
410.0,410.0,0.10091814
411.0,411.0,0.07034484
412.0,412.0,0.022307083
413.0,413.0,0.5608215
414.0,414.0,0.7298675
415.0,415.0,0.58199066
416.0,416.0,0.004023948
417.0,417.0,0.3917647
418.0,418.0,0.65692896
419.0,419.0,0.0023755897
420.0,420.0,0.010569364
421.0,421.0,0.40337402
422.0,422.0,0.62154657
423.0,423.0,0.60242176
424.0,424.0,0.18818516
425.0,425.0,0.579464
426.0,426.0,0.019733207
427.0,427.0,0.6728166
428.0,428.0,0.05166858
429.0,429.0,0.53192735
430.0,430.0,0.6785934
431.0,431.0,0.003932949
432.0,432.0,0.017765388
433.0,433.0,0.6732495
434.0,434.0,0.40116966
435.0,435.0,0.3357924
436.0,436.0,0.13482177
437.0,437.0,0.024022497
438.0,438.0,0.020154081
439.0,439.0,0.002861642
440.0,440.0,0.14441036
441.0,441.0,0.0016931556
442.0,442.0,0.11908043
443.0,443.0,0.63898253
444.0,444.0,0.629458
445.0,445.0,0.0026533387
446.0,446.0,0.035473872
447.0,447.0,0.0013752434
448.0,448.0,0.028476387
449.0,449.0,0.0071822614
450.0,450.0,0.028481606
451.0,451.0,0.0046612634
452.0,452.0,0.65911424
453.0,453.0,0.0043766345
454.0,454.0,0.50632584
455.0,455.0,0.022684453
456.0,456.0,0.0053883605
457.0,457.0,0.0028788974
458.0,458.0,0.005471937
459.0,459.0,0.0052203434
460.0,460.0,0.018776773
461.0,461.0,0.053943645
462.0,462.0,0.0028699634
463.0,463.0,0.6704702
464.0,464.0,0.68288326
465.0,465.0,0.002353581
466.0,466.0,0.01911589
467.0,467.0,0.3942322
468.0,468.0,0.6754687
469.0,469.0,0.06935757
470.0,470.0,0.041731566
471.0,471.0,0.5983219
472.0,472.0,0.0023623577
473.0,473.0,0.004270508
474.0,474.0,0.2849711
475.0,475.0,0.5730998
476.0,476.0,0.0055373036
477.0,477.0,0.36362308
478.0,478.0,0.0043257778
479.0,479.0,0.0072011705
480.0,480.0,0.0059155608
481.0,481.0,0.7439496
482.0,482.0,0.52066696
483.0,483.0,0.62878454
484.0,484.0,0.12695949
485.0,485.0,0.0032991837
486.0,486.0,0.012417168
487.0,487.0,0.0041086893
488.0,488.0,0.4199007
489.0,489.0,0.003741481
490.0,490.0,0.0061026234
491.0,491.0,0.0034531045
492.0,492.0,0.4464484
493.0,493.0,0.21894708
494.0,494.0,0.07930223
495.0,495.0,0.66176426
496.0,496.0,0.0026226616
497.0,497.0,0.0046061575
498.0,498.0,0.3977126
499.0,499.0,0.4416289
500.0,500.0,0.003116256
501.0,501.0,0.44417313
502.0,502.0,0.50905293
503.0,503.0,0.67888397
504.0,504.0,0.018305056
505.0,505.0,0.5808426
506.0,506.0,0.0026149952
507.0,507.0,0.0044458956
508.0,508.0,0.0121467635
509.0,509.0,0.37092248
510.0,510.0,0.0028827474
511.0,511.0,0.23490037
512.0,512.0,0.04158539
513.0,513.0,0.00399631
514.0,514.0,0.028756008
515.0,515.0,0.0038527618
516.0,516.0,0.15933113
517.0,517.0,0.41271994
518.0,518.0,0.0030773052
519.0,519.0,0.04429841
520.0,520.0,0.351618
521.0,521.0,0.0027701398
522.0,522.0,0.16361812
523.0,523.0,9.214849E-4
524.0,524.0,0.0028552818
525.0,525.0,0.022876922
526.0,526.0,0.37574303
527.0,527.0,0.006113678
528.0,528.0,0.004726999
529.0,529.0,0.5746324
530.0,530.0,0.40055063
531.0,531.0,0.010793596
532.0,532.0,0.12999971
533.0,533.0,0.49865487
534.0,534.0,0.0062661744
535.0,535.0,0.003087484
536.0,536.0,0.16659689
537.0,537.0,0.008083501
538.0,538.0,0.70712525
539.0,539.0,0.03960463
540.0,540.0,0.0011127118
541.0,541.0,0.050932456
542.0,542.0,0.24810925
543.0,543.0,0.35011142
544.0,544.0,0.6648628
545.0,545.0,0.0033327646
546.0,546.0,0.6553597
547.0,547.0,0.021151638
548.0,548.0,0.075551376
549.0,549.0,0.37552673
550.0,550.0,0.020941887
551.0,551.0,0.05026173
552.0,552.0,0.0028229852
553.0,553.0,0.003053827
554.0,554.0,0.0036957513
555.0,555.0,0.66196084
556.0,556.0,0.10407213
557.0,557.0,0.015383061
558.0,558.0,0.4111294
559.0,559.0,0.22657076
560.0,560.0,0.01246064
561.0,561.0,0.15144622
562.0,562.0,0.6796674
563.0,563.0,0.14030573
564.0,564.0,0.0029101507
565.0,565.0,0.2842154
566.0,566.0,0.30638188
567.0,567.0,0.52647096
568.0,568.0,0.72216713
569.0,569.0,0.0039175036
570.0,570.0,0.4496561
571.0,571.0,0.012400361
572.0,572.0,0.021932684
573.0,573.0,0.35650465
574.0,574.0,0.06254676
575.0,575.0,0.0047975536
576.0,576.0,0.025141517
577.0,577.0,0.0038426048
578.0,578.0,0.386711
579.0,579.0,0.0044744597
580.0,580.0,0.0023012557
581.0,581.0,0.66105384
582.0,582.0,0.0032510867
583.0,583.0,0.038915582
584.0,584.0,0.014083633
585.0,585.0,0.044712573
586.0,586.0,0.021838164
587.0,587.0,0.054854944
588.0,588.0,0.68824726
589.0,589.0,0.01647899
590.0,590.0,0.0041451957
591.0,591.0,0.35321426
592.0,592.0,0.74470073
593.0,593.0,0.0066657057
594.0,594.0,0.0040325415
595.0,595.0,0.004792489
596.0,596.0,0.580129
597.0,597.0,0.01693109
598.0,598.0,0.002494204
599.0,599.0,0.01612555
600.0,600.0,0.0042923028
601.0,601.0,0.3472905
602.0,602.0,0.08518944
603.0,603.0,0.020223303
604.0,604.0,0.033553082
605.0,605.0,0.08529317
606.0,606.0,0.010364077
607.0,607.0,0.7215454
608.0,608.0,0.6720653
609.0,609.0,0.030238852
610.0,610.0,0.3543279
611.0,611.0,0.4766861
612.0,612.0,0.07973788
613.0,613.0,0.017472157
614.0,614.0,0.14940198
615.0,615.0,0.04024314
616.0,616.0,0.053853303
617.0,617.0,0.013833438
618.0,618.0,0.0036524732
619.0,619.0,0.22566064
620.0,620.0,0.4577793
621.0,621.0,0.0012850042
622.0,622.0,0.37473136
623.0,623.0,0.0033826649
624.0,624.0,0.08803
625.0,625.0,0.3460997
626.0,626.0,0.09909315
627.0,627.0,0.41479275
628.0,628.0,0.74252903
629.0,629.0,0.13943271
630.0,630.0,0.36299837
631.0,631.0,0.40114856
632.0,632.0,0.0049220263
633.0,633.0,0.021017017
634.0,634.0,0.024234947
635.0,635.0,0.0053740814
636.0,636.0,0.0037270512
637.0,637.0,0.041452557
638.0,638.0,0.0024637626
639.0,639.0,0.335116
640.0,640.0,0.2798607
641.0,641.0,0.7064772
642.0,642.0,0.100638665
643.0,643.0,0.0021512932
644.0,644.0,0.004737553
645.0,645.0,0.608176
646.0,646.0,0.018718915
647.0,647.0,0.40375003
648.0,648.0,0.5766027
649.0,649.0,0.0041412455
650.0,650.0,0.0055093197
651.0,651.0,0.32615143
652.0,652.0,0.36191648
653.0,653.0,0.039505333
654.0,654.0,0.07316643
655.0,655.0,0.38302356
656.0,656.0,0.1707016
657.0,657.0,0.012504367
658.0,658.0,0.6367751
659.0,659.0,0.004559233
660.0,660.0,0.040708177
661.0,661.0,0.35215172
662.0,662.0,0.0020815434
663.0,663.0,0.009654615
664.0,664.0,0.62529415
665.0,665.0,0.04856344
666.0,666.0,0.007937804
667.0,667.0,0.6086871
668.0,668.0,0.0020717096
669.0,669.0,0.6701809
670.0,670.0,0.05498568
671.0,671.0,0.0014776421
672.0,672.0,0.70460236
673.0,673.0,0.008164748
674.0,674.0,0.6712863
675.0,675.0,0.0065123094
676.0,676.0,0.0039521353
677.0,677.0,0.004376784
678.0,678.0,0.04587338
679.0,679.0,0.005536805
680.0,680.0,0.015145699
681.0,681.0,0.14187126
682.0,682.0,0.5395382
683.0,683.0,0.0039137984
684.0,684.0,0.004270544
685.0,685.0,0.2749492
686.0,686.0,0.66927457
687.0,687.0,0.010382136
688.0,688.0,0.01799877
689.0,689.0,0.005933864
690.0,690.0,0.25505978
691.0,691.0,0.05953434
692.0,692.0,0.025027525
693.0,693.0,0.3396844
694.0,694.0,0.11023983
695.0,695.0,0.033035513
696.0,696.0,0.22468615
697.0,697.0,0.5752039
698.0,698.0,0.6365624
699.0,699.0,0.00312386
700.0,700.0,0.016301863
701.0,701.0,0.011615724
702.0,702.0,0.13470274
703.0,703.0,0.668364
704.0,704.0,0.0065011843
705.0,705.0,0.01906067
706.0,706.0,0.024295477
707.0,707.0,0.074138954
708.0,708.0,0.0041384986
709.0,709.0,0.208394
710.0,710.0,0.084708475
