x,y,species cloglog values
432.0,432.0,0.005307056
433.0,433.0,0.6139577
434.0,434.0,0.0017358467
435.0,435.0,0.016449064
436.0,436.0,0.69441056
437.0,437.0,0.008835254
438.0,438.0,0.011798378
439.0,439.0,0.0023184977
440.0,440.0,0.49439955
441.0,441.0,0.0031723508
442.0,442.0,0.0023897085
443.0,443.0,0.046532787
444.0,444.0,0.08346356
445.0,445.0,0.004751499
446.0,446.0,0.2853992
447.0,447.0,0.010696456
448.0,448.0,0.020495053
449.0,449.0,0.5127844
450.0,450.0,0.05341638
451.0,451.0,0.1134486
452.0,452.0,0.0010315025
453.0,453.0,0.0024305612
454.0,454.0,0.0029273224
455.0,455.0,0.13295874
456.0,456.0,0.0038974807
457.0,457.0,0.046079982
458.0,458.0,0.7186682
459.0,459.0,0.038576346
460.0,460.0,0.66808486
461.0,461.0,0.6721752
462.0,462.0,0.18448251
463.0,463.0,0.038998503
464.0,464.0,0.5344547
465.0,465.0,0.004870666
466.0,466.0,0.7006666
467.0,467.0,0.0027609458
468.0,468.0,0.0040782923
469.0,469.0,0.008165875
470.0,470.0,0.0011518297
471.0,471.0,0.025647413
472.0,472.0,0.038404867
473.0,473.0,9.511892E-4
474.0,474.0,0.0016055679
475.0,475.0,0.0032945292
476.0,476.0,0.3529691
477.0,477.0,0.0027905009
478.0,478.0,0.5308038
479.0,479.0,0.08151283
480.0,480.0,0.011891097
481.0,481.0,0.45797834
482.0,482.0,0.04822076
483.0,483.0,0.018035417
484.0,484.0,0.003522857
485.0,485.0,0.073340826
486.0,486.0,0.3447237
487.0,487.0,0.008814957
488.0,488.0,7.186044E-4
489.0,489.0,0.013157335
490.0,490.0,0.4187079
491.0,491.0,0.020033326
492.0,492.0,0.62221456
493.0,493.0,0.013957161
494.0,494.0,0.24954934
495.0,495.0,0.652782
496.0,496.0,0.047017653
497.0,497.0,0.3722051
498.0,498.0,0.018380953
499.0,499.0,0.0014070993
500.0,500.0,0.015904672
501.0,501.0,0.025634265
502.0,502.0,0.11553887
503.0,503.0,0.0030389305
504.0,504.0,0.47022513
505.0,505.0,0.0049376027
506.0,506.0,0.08277767
507.0,507.0,0.06387843
508.0,508.0,0.685728
509.0,509.0,0.39721707
510.0,510.0,0.0020566788
511.0,511.0,0.3345669
512.0,512.0,0.0042555295
513.0,513.0,0.24766193
514.0,514.0,0.040250205
515.0,515.0,0.018871784
516.0,516.0,0.002692534
517.0,517.0,0.0019235135
518.0,518.0,0.60841817
519.0,519.0,0.44558582
520.0,520.0,0.48964182
521.0,521.0,0.0018785186
522.0,522.0,0.4184749
523.0,523.0,0.6025917
524.0,524.0,0.57623386
525.0,525.0,0.012472186
526.0,526.0,0.0019078203
527.0,527.0,0.24089718
528.0,528.0,0.063235246
529.0,529.0,0.47568354
530.0,530.0,0.0010924654
531.0,531.0,0.0028361604
532.0,532.0,0.018247394
533.0,533.0,0.0032503922
534.0,534.0,0.053226538
535.0,535.0,0.62005657
536.0,536.0,0.44467467
537.0,537.0,0.0668336
538.0,538.0,0.014676835
539.0,539.0,0.025019465
540.0,540.0,0.0026178588
541.0,541.0,0.676983
542.0,542.0,0.6751269
543.0,543.0,0.32920223
544.0,544.0,0.6743491
545.0,545.0,0.014626099
546.0,546.0,0.025528723
547.0,547.0,0.25270364
548.0,548.0,0.62531644
549.0,549.0,0.28092262
550.0,550.0,0.43745342
551.0,551.0,0.0016055428
552.0,552.0,0.21105705
553.0,553.0,0.032581165
554.0,554.0,0.4105131
555.0,555.0,0.014608448
556.0,556.0,0.07822932
557.0,557.0,0.001507497
558.0,558.0,0.16859415
559.0,559.0,0.28996143
560.0,560.0,0.7305443
561.0,561.0,0.029198557
562.0,562.0,0.5850301
563.0,563.0,0.46344882
564.0,564.0,0.01708418
565.0,565.0,0.048435546
566.0,566.0,0.64432234
567.0,567.0,0.020015823
568.0,568.0,0.11174516
569.0,569.0,0.25675792
570.0,570.0,0.5008029
571.0,571.0,0.076143526
572.0,572.0,0.2694856
573.0,573.0,0.22307962
574.0,574.0,0.015653487
575.0,575.0,0.0018725866
576.0,576.0,0.1486309
577.0,577.0,0.0030377358
578.0,578.0,0.18785633
579.0,579.0,0.20821689
580.0,580.0,0.040066596
581.0,581.0,0.5999178
582.0,582.0,0.09167077
583.0,583.0,0.0023584983
584.0,584.0,0.6742864
585.0,585.0,0.038998805
586.0,586.0,0.015827317
587.0,587.0,0.04878207
588.0,588.0,0.0022464625
589.0,589.0,0.0021548423
590.0,590.0,0.0072769257
591.0,591.0,0.002051365
592.0,592.0,8.658376E-4
593.0,593.0,0.49340624
594.0,594.0,0.042561922
595.0,595.0,0.003587921
596.0,596.0,0.008294652
597.0,597.0,0.0010431895
598.0,598.0,0.0025973676
599.0,599.0,0.45592523
600.0,600.0,0.06364663
601.0,601.0,0.014224061
602.0,602.0,0.002088216
603.0,603.0,0.34726813
604.0,604.0,0.2863027
605.0,605.0,0.09626954
606.0,606.0,0.003973297
607.0,607.0,0.24920166
608.0,608.0,0.37820053
609.0,609.0,0.667221
610.0,610.0,0.65425277
611.0,611.0,0.6020222
612.0,612.0,0.01176088
613.0,613.0,0.003738186
614.0,614.0,0.25343847
615.0,615.0,0.015627138
616.0,616.0,0.0013572514
617.0,617.0,0.033301678
618.0,618.0,0.14714873
619.0,619.0,0.14269754
620.0,620.0,9.811462E-4
621.0,621.0,0.0016607334
622.0,622.0,0.002470885
623.0,623.0,0.37671962
624.0,624.0,0.38577908
625.0,625.0,0.001978582
626.0,626.0,0.0027688392
627.0,627.0,0.18274815
628.0,628.0,0.002463662
629.0,629.0,7.610496E-4
630.0,630.0,0.5917844
631.0,631.0,0.0024433732
632.0,632.0,0.007617989
633.0,633.0,0.0028762692
634.0,634.0,0.3018447
635.0,635.0,0.0026534982
636.0,636.0,0.35965604
637.0,637.0,0.0075056697
638.0,638.0,0.0040478124
639.0,639.0,0.3115857
640.0,640.0,0.025452632
641.0,641.0,0.5878937
642.0,642.0,0.009362688
643.0,643.0,0.3217463
644.0,644.0,0.18243656
645.0,645.0,0.5800407
646.0,646.0,0.014022797
647.0,647.0,0.0036392054
648.0,648.0,0.017671034
649.0,649.0,0.7178268
650.0,650.0,0.23058634
651.0,651.0,0.0015540561
652.0,652.0,0.06895385
653.0,653.0,0.010784636
654.0,654.0,0.47071147
655.0,655.0,0.005447552
656.0,656.0,0.6676549
657.0,657.0,0.42551044
658.0,658.0,0.3149851
659.0,659.0,0.007971837
660.0,660.0,0.001638674
661.0,661.0,0.002197269
662.0,662.0,0.01967929
663.0,663.0,0.6052268
664.0,664.0,0.5352902
665.0,665.0,0.3634227
666.0,666.0,0.032421667
667.0,667.0,0.08951488
668.0,668.0,0.049788646
669.0,669.0,0.32546338
670.0,670.0,0.6944134
671.0,671.0,0.1935896
672.0,672.0,0.4090147
673.0,673.0,0.31473365
674.0,674.0,0.004033695
675.0,675.0,0.54630566
676.0,676.0,0.35275924
677.0,677.0,0.41238734
678.0,678.0,0.250036
679.0,679.0,0.023196138
680.0,680.0,0.00429073
681.0,681.0,0.0037883853
682.0,682.0,0.22992039
683.0,683.0,0.023111673
684.0,684.0,0.6489794
685.0,685.0,0.001518469
686.0,686.0,0.69406736
687.0,687.0,0.0025090652
688.0,688.0,0.12745887
689.0,689.0,0.011116598
690.0,690.0,0.0020543742
691.0,691.0,0.2448736
692.0,692.0,0.003035401
693.0,693.0,0.451415
694.0,694.0,0.007117355
695.0,695.0,0.09757409
696.0,696.0,0.0037616936
697.0,697.0,0.0019950953
698.0,698.0,0.021061925
699.0,699.0,0.0121820355
700.0,700.0,0.0013574923
701.0,701.0,0.004860627
702.0,702.0,0.3703226
703.0,703.0,0.6481811
704.0,704.0,0.0036081339
705.0,705.0,0.008732685
706.0,706.0,0.0021821759
707.0,707.0,0.32650134
708.0,708.0,0.008443238
709.0,709.0,0.046996925
710.0,710.0,0.0027721466
711.0,711.0,0.51255095
712.0,712.0,0.063403405
713.0,713.0,0.037640072
714.0,714.0,6.4241723E-4
715.0,715.0,0.64058
716.0,716.0,0.0011638948
717.0,717.0,0.0023368893
718.0,718.0,0.22431925
719.0,719.0,0.07802998
720.0,720.0,0.014082442
721.0,721.0,0.0032479907
722.0,722.0,0.68399596
723.0,723.0,0.602753
724.0,724.0,0.18107855
725.0,725.0,0.014435384
726.0,726.0,0.0014480248
727.0,727.0,0.0034493313
728.0,728.0,0.0018339307
729.0,729.0,0.39254948
730.0,730.0,0.047607455
731.0,731.0,0.42223582
732.0,732.0,0.26659104
733.0,733.0,0.0020557076
734.0,734.0,0.01631168
735.0,735.0,0.6428484
736.0,736.0,0.0020560247
737.0,737.0,0.0012463223
738.0,738.0,0.0019228971
739.0,739.0,0.23985474
740.0,740.0,0.66921836
741.0,741.0,0.4294763
742.0,742.0,0.0024787537
743.0,743.0,0.0012148547
744.0,744.0,0.010878298
745.0,745.0,0.0034631682
746.0,746.0,0.004220517
747.0,747.0,0.008916067
748.0,748.0,0.5605369
749.0,749.0,0.562798
750.0,750.0,0.5594657
751.0,751.0,0.6921417
752.0,752.0,0.64900315
753.0,753.0,0.33083963
754.0,754.0,0.0012224817
755.0,755.0,0.39403096
756.0,756.0,0.012842847
757.0,757.0,0.06137228
758.0,758.0,0.020434113
759.0,759.0,0.6043434
760.0,760.0,0.0013487084
761.0,761.0,0.016866935
762.0,762.0,0.09350626
763.0,763.0,0.05559491
764.0,764.0,0.0036631338
765.0,765.0,0.022086976
766.0,766.0,0.5706483
767.0,767.0,0.002942866
768.0,768.0,0.015077141
769.0,769.0,0.0033883473
770.0,770.0,0.0012827625
771.0,771.0,0.36455956
772.0,772.0,0.0032268108
773.0,773.0,0.0027158058
774.0,774.0,0.41629055
775.0,775.0,0.0018163545
776.0,776.0,0.0402176
777.0,777.0,0.0015950032
778.0,778.0,0.0048140218
779.0,779.0,0.0518949
780.0,780.0,0.015072402
781.0,781.0,0.24933088
782.0,782.0,0.13833925
783.0,783.0,0.5917078
784.0,784.0,0.002391132
785.0,785.0,0.6391445
786.0,786.0,0.5253395
787.0,787.0,3.5775497E-4
788.0,788.0,0.0024663853
789.0,789.0,0.20705862
790.0,790.0,0.0035288108
791.0,791.0,0.076550834
792.0,792.0,0.6583777
793.0,793.0,0.044336513
794.0,794.0,0.5839273
795.0,795.0,6.467522E-4
796.0,796.0,0.19819558
797.0,797.0,0.15285955
798.0,798.0,0.005913929
799.0,799.0,0.0027243367
800.0,800.0,0.001437478
801.0,801.0,0.5310967
802.0,802.0,0.38983756
803.0,803.0,0.021459552
804.0,804.0,0.25883538
805.0,805.0,0.01737222
806.0,806.0,0.5037335
807.0,807.0,0.05643294
808.0,808.0,0.0013852641
809.0,809.0,0.048226718
